Brand,Model,Name,Size,Length (mm),Width (mm),Height (mm),Weight (grams),Shape,Hand compatibility,Hump placement,Front flare,Side curvature,Thumb rest,Ring finger rest,Sensor,Sensor type,Sensor position,DPI,Polling rate (Hz),Tracking speed (IPS),Acceleration (G),Side buttons,Middle buttons,Hot-swap switches,Switches,Scroll wheel encoder,Material,Connectivity,Sensor brand,Switches brand,Scroll wheel encoder brand
AJAZZ,AJ159P,AJAZZ AJ159P,Medium,118.1,63.1,37.7,56.0,Symmetrical,Right,Back - moderate,Flat,Inward,No,No,PAW3395,Optical,Forward (56%),26000.0,1000.0,650.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
AJAZZ,AJ159,AJAZZ AJ159,Medium,118.1,63.1,37.7,56.0,Symmetrical,Right,Back - moderate,Flat,Inward,No,No,PAW3395,Optical,Forward (56%),26000.0,1000.0,650.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
Rapoo,VT1 Pro Max,Rapoo VT1 Pro Max,Medium,119.0,62.0,38.0,59.0,Symmetrical,Right,Center,Outward - moderate,Flat,No,No,PAW3950,Optical,Centered (52%),30000.0,8000.0,750.0,50.0,2.0,2.0,No,D2FC-F-K(60M),Mechanical Encoder,Plastic,Wireless,PixArt,Omron,Unspecified
Rapoo,VT1 Air Max,Rapoo VT1 Air Max,Medium,119.0,62.0,38.0,50.0,Symmetrical,Right,Center,Outward - moderate,Flat,No,No,PAW3950,Optical,Centered (52%),30000.0,8000.0,750.0,50.0,2.0,2.0,No,D2FC-F-K(60M),Mechanical Encoder,Plastic,Wireless,PixArt,Omron,Unspecified
Glorious,Model O Pro,Glorious Model O Pro,Large,128.0,66.0,38.0,55.0,Symmetrical,Right,Center,Outward - slight,Inward,No,No,BAMF,Optical,Forward (55%),19000.0,1000.0,400.0,50.0,2.0,1.0,No,Mouse Switches,Encoder,Plastic,Wireless,Glorious,Glorious,F-Switch
Rapoo,VT1 Pro,Rapoo VT1 Pro,Medium,119.0,62.0,38.0,59.0,Symmetrical,Right,Center,Outward - moderate,Flat,No,No,PAW3398,Optical,Centered (52%),26000.0,8000.0,650.0,50.0,2.0,2.0,No,D2FC-F-K(60M),Mechanical Encoder,Plastic,Wireless,PixArt,Omron,Unspecified
Glorious,Series One Pro,Glorious Series One Pro,Medium,118.5,62.0,38.0,50.0,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,BAMF,Optical,Forward (54%),19000.0,1000.0,400.0,50.0,2.0,1.0,No,Mouse Switches,Encoder,Plastic,Wireless,Glorious,Glorious,F-Switch
Attack,Shark R3,Attack Shark R3,Medium,119.6,60.9,36.2,46.0,Symmetrical,Right,Back - minimal,Outward - moderate,Flat,No,No,PAW3395,Optical,Forward (55%),26000.0,8000.0,650.0,50.0,2.0,0.0,No,GM 8.0,Unspecified,Magnesium (metal),Wireless,PixArt,Kailh,TTC
ATK,X1 Ultra,ATK X1 Ultra,Large,127.0,64.0,40.0,54.0,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3950 Ultra,Optical,Centered (51%),42000.0,8000.0,750.0,50.0,2.0,0.0,No,Optical,Encoder,Plastic,Wireless,PixArt,Omron,F-Switch
ATK,X1 Pro Max,ATK X1 Pro Max,Large,127.0,64.0,40.0,54.0,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3950,Optical,Centered (51%),36000.0,8000.0,750.0,50.0,2.0,0.0,No,Optical,Encoder,Plastic,Wireless,PixArt,Omron,F-Switch
ATK,X1 Pro,ATK X1 Pro,Large,127.0,64.0,40.0,49.0,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3950,Optical,Centered (51%),36000.0,8000.0,750.0,50.0,2.0,0.0,No,Optical,Encoder,Plastic,Wireless,PixArt,Omron,F-Switch
ATK,F1 Ultimate,ATK F1 Ultimate,Medium,118.2,62.4,38.8,38.0,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3950 Ultra,Optical,Centered (51%),42000.0,8000.0,750.0,50.0,2.0,0.0,No,Optical,Encoder,Plastic,Wireless,PixArt,Omron,F-Switch
ATK,F1 Pro Max,ATK F1 Pro Max,Medium,118.2,62.4,38.8,50.0,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3950,Optical,Centered (51%),36000.0,8000.0,750.0,50.0,2.0,0.0,No,Optical,Encoder,Plastic,Wireless,PixArt,Omron,F-Switch
ATK,F1 Pro,ATK F1 Pro,Medium,118.2,62.4,38.8,45.0,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3950,Optical,Centered (51%),36000.0,8000.0,750.0,50.0,2.0,0.0,No,Optical,Encoder,Plastic,Wireless,PixArt,Omron,F-Switch
Pwnage,StormBreaker,Pwnage StormBreaker,Medium,122.0,64.0,42.0,50.0,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Adjustable (48-62%),26000.0,4000.0,650.0,50.0,2.0,0.0,No,D2FC-F-7N(20M),Gold,Magnesium (metal),Wireless,PixArt,Omron,TTC
Razer,Viper V3 Pro,Razer Viper V3 Pro,Large,127.1,63.9,39.9,54.0,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,Focus Pro Gen-2,Optical,Centered (53%),35000.0,8000.0,750.0,70.0,2.0,0.0,No,Optical Mouse Switches Gen-3,Silver,Plastic,Wireless,Razer,Razer,TTC
WLmouse,Beast X 8K,WLmouse Beast X 8K,Medium,122.0,62.0,37.0,39.0,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (52%),26000.0,8000.0,650.0,50.0,2.0,0.0,No,Optical TTC Nihil Transparent Black Dot,Silver,Magnesium (metal),Wireless,PixArt,Omron,TTC
G-Wolves,HTR 8K,G-Wolves HTR 8K,Fingertip,92.0,57.0,35.0,26.0,Symmetrical,Right,Back - aggressive,Inward - slight,Flat,No,No,PAW3395,Optical,Forward (55%),26000.0,8000.0,650.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Delux,M900 Pro,Delux M900 Pro,Large,126.6,69.0,41.8,63.0,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (58%),26000.0,8000.0,650.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
MCHOSE,A5 Ultra,MCHOSE A5 Ultra,Medium,121.6,61.5,37.7,59.0,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,Forward (56%),26000.0,8000.0,650.0,50.0,2.0,0.0,No,D2FC-F-K(60M),Gold,Plastic,Wireless,PixArt,Omron,TTC
ASUS,ROG Keris II Ace,ASUS ROG Keris II Ace,Medium,121.0,67.0,42.0,54.0,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,ROG AimPoint Pro,Optical,Centered (53%),42000.0,8000.0,750.0,50.0,2.0,0.0,No,ROG Optical Micro Switches,Gold,Plastic,Wireless,ASUS,ASUS,TTC
Metaphyuni,Metapanda P1 Pro Max,Metaphyuni Metapanda P1 Pro Max,Medium,123.0,65.1,41.0,65.0,Ergonomic,Right,Center,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (57%),26000.0,4000.0,650.0,50.0,2.0,1.0,No,Sword GM X,Gold,Plastic,Wireless,PixArt,Kailh,TTC
Metaphyuni,Metapanda P1 Pro,Metaphyuni Metapanda P1 Pro,Medium,123.0,65.1,41.0,65.0,Ergonomic,Right,Center,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (57%),26000.0,4000.0,650.0,50.0,2.0,1.0,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Metaphyuni,Metapanda P1,Metaphyuni Metapanda P1,Medium,123.0,65.1,41.0,60.0,Ergonomic,Right,Center,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (57%),26000.0,1000.0,650.0,50.0,2.0,1.0,No,GM 8.0,Silver,Plastic,Wireless,PixArt,Kailh,TTC
LAMZU,MAYA 4K,LAMZU MAYA 4K,Medium,119.0,62.0,38.0,45.0,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (54%),26000.0,4000.0,650.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Silver,Plastic,Wireless,PixArt,Huano,TTC
AJAZZ,AJ199 Pro 4K,AJAZZ AJ199 Pro 4K,Medium,119.8,63.4,39.7,59.0,Ergonomic,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (48%),26000.0,4000.0,650.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Darmoshark,M3 XS,Darmoshark M3 XS,Small,116.0,60.4,36.0,44.0,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (53%),26000.0,4000.0,650.0,50.0,2.0,0.0,No,Mechanical Switches,Gold,Plastic,Wireless,PixArt,Unspecified,TTC
Darmoshark,M2,Darmoshark M2,Small,115.8,60.4,36.1,39.0,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (54%),26000.0,4000.0,650.0,50.0,2.0,0.0,No,Azure Dragon,Gold,Magnesium (metal),Wireless,PixArt,TTC,TTC
Dareu,A980 Pro,Dareu A980 Pro,Large,129.0,72.0,40.0,62.0,Ergonomic,Right,Center,Flat,Inward,Yes,No,PAW3395,Optical,Forward (54%),26000.0,8000.0,650.0,50.0,3.0,0.0,No,Mechanical Switches,Mechanical Encoder,Plastic,Wireless,PixArt,Unspecified,Unspecified
Zaopin,Z2,Zaopin Z2,Medium,123.0,64.3,39.5,65.0,Ergonomic,Right,Center,Flat,Flat,No,No,PAW3395,Optical,Forward (57%),26000.0,4000.0,650.0,50.0,2.0,0.0,Yes,Dustproof Gold 60M,Gold,Plastic,Wireless,PixArt,TTC,TTC
Corsair,M75 Air Wireless,Corsair M75 Air Wireless,Large,128.0,65.0,41.6,60.0,Symmetrical,Right,Center,Inward - slight,Flat,No,No,MARKSMAN 26K,Optical,Forward (55%),26000.0,1000.0,650.0,50.0,2.0,0.0,No,Optical,Encoder,Plastic,Wireless,Corsair,TTC,ChangFeng
Incott,GHERO,Incott GHERO,Medium,118.6,66.0,38.6,60.0,Hybrid,Right,Back - moderate,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (56%),32000.0,8000.0,650.0,50.0,2.0,1.0,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Attack,Shark X3 Pro,Attack Shark X3 Pro,Medium,118.5,61.0,39.7,59.0,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (53%),26000.0,8000.0,650.0,50.0,2.0,0.0,No,GM 8.0 Blue,Unspecified,Plastic,Wireless,PixArt,Kailh,TTC
Ninjutso,Sora V2,Ninjutso Sora V2,Medium,119.2,59.8,37.7,39.0,Symmetrical,Right,Back - moderate,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (54%),26000.0,8000.0,650.0,50.0,2.0,0.0,No,Optical,Gold,Plastic,Wireless,PixArt,Omron,TTC
Logitech,G Pro X Superlight,Logitech G Pro X Superlight,Large,125.0,63.5,40.0,63.0,Symmetrical,Right,Center,Outward - slight,Flat,No,No,HERO 25K,Optical,Centered (53%),25600.0,1000.0,400.0,40.0,2.0,0.0,No,D2FC-F-7N(G),Silver,Plastic,Wireless,Logitech,Omron,TTC
Kysona,Aztec,Kysona Aztec,Medium,118.3,61.8,39.6,55.0,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PAW3395,Optical,-,26000.0,1000.0,650.0,50.0,2.0,0.0,No,Transparent Purple Shell White Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
AJAZZ,AJ199 4K,AJAZZ AJ199 4K,Medium,118.0,61.6,38.6,65.0,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (56%),26000.0,4000.0,650.0,50.0,2.0,1.0,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
ThundeRobot,ML602,ThundeRobot ML602,Large,126.6,63.8,39.8,64.0,Symmetrical,Right,Back - minimal,Outward - moderate,Flat,No,No,PAW3395,Optical,Forward (60%),26000.0,1000.0,650.0,50.0,2.0,1.0,No,Transparent Blue Shell Pink Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
Rapoo,VT9 Air,Rapoo VT9 Air,Medium,120.1,65.8,37.5,59.0,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (50%),26000.0,8000.0,650.0,50.0,2.0,2.0,No,D2FC-F-K(60M),Mechanical Encoder,Plastic,Wireless,PixArt,Omron,Unspecified
AJAZZ,AJ139 Pro 4K,AJAZZ AJ139 Pro 4K,Large,125.4,63.3,38.2,65.0,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,Forward (61%),26000.0,4000.0,650.0,50.0,2.0,1.0,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Monka,G995W,Monka G995W,Medium,123.0,61.0,39.0,58.0,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,Centered (52%),26000.0,1000.0,650.0,50.0,2.0,1.0,No,GM 8.0,Mechanical Encoder,Plastic,Wireless,PixArt,Kailh,Unspecified
LAMZU,x Fnatic Thorn 4K,LAMZU x Fnatic Thorn 4K,Medium,119.0,65.0,42.0,52.0,Ergonomic,Right,Center,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (54%),26000.0,4000.0,650.0,50.0,2.0,0.0,No,Optical,Silver,Plastic,Wireless,PixArt,RAESHA,TTC
LAMZU,Thorn 4K,LAMZU Thorn 4K,Medium,119.0,65.0,42.0,52.0,Ergonomic,Right,Center,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (54%),26000.0,4000.0,650.0,50.0,2.0,0.0,No,Optical,Silver,Plastic,Wireless,PixArt,RAESHA,TTC
G-Wolves,HSK Plus 4K,G-Wolves HSK Plus 4K,Fingertip,89.0,58.5,36.0,38.0,Symmetrical,Right,Back - aggressive,Outward - slight,Flat,No,No,PAW3395,Optical,Centered (51%),26000.0,4000.0,650.0,50.0,2.0,0.0,No,DF3-P1L1,Gold,Plastic,Wireless,PixArt,Zippy,TTC
G-Wolves,HSK Plus Lite,G-Wolves HSK Plus Lite,Fingertip,89.0,58.5,36.0,38.0,Symmetrical,Right,Back - aggressive,Outward - slight,Flat,No,No,PAW3399,Optical,Centered (51%),20000.0,1000.0,650.0,50.0,2.0,0.0,No,DF3-P1L1,Gold,Plastic,Wireless,PixArt,Zippy,TTC
Rapoo,VT9 Pro Mini,Rapoo VT9 Pro Mini,Medium,120.1,65.8,37.5,65.0,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3398,Optical,Centered (50%),26000.0,4000.0,650.0,50.0,2.0,2.0,No,D2FC-F-K(60M),Mechanical Encoder,Plastic,Wireless,PixArt,Omron,Unspecified
Attack,Shark X6,Attack Shark X6,Small,118.3,62.0,37.3,49.0,Symmetrical,Right,Back - minimal,Outward - slight,Flat,No,No,PAW3395,Optical,Centered (53%),26000.0,1000.0,650.0,50.0,2.0,2.0,No,GM 8.0 Blue,Gold,Plastic,Wireless,PixArt,Kailh,TTC
Valkyrie,VK M1,Valkyrie VK M1,Medium,119.5,62.0,40.0,58.0,Symmetrical,Right,Center,Flat,Flat,No,No,PAW3395,Optical,-,26000.0,4000.0,650.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
Delux,M600 Pro,Delux M600 Pro,Medium,118.0,62.5,38.2,52.0,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (54%),26000.0,1000.0,650.0,50.0,2.0,1.0,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
HyperX,Pulsefire Haste 2 Mini,HyperX Pulsefire Haste 2 Mini,Small,116.6,61.9,36.7,59.0,Symmetrical,Right,Center,Flat,Flat,No,No,26K,Optical,Forward (54%),26000.0,1000.0,650.0,50.0,2.0,1.0,No,Switches,Silver,Plastic,Wireless,HyperX,HyperX,TTC
MCHOSE,AX5 Pro Max,MCHOSE AX5 Pro Max,Medium,121.6,61.5,37.7,53.0,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,Forward (56%),26000.0,8000.0,650.0,50.0,2.0,0.0,No,Optical Omron Optical,Gold,Magnesium (metal),Wireless,PixArt,TTC,TTC
MCHOSE,AX5 Pro,MCHOSE AX5 Pro,Medium,121.6,61.5,37.7,53.0,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,Forward (56%),26000.0,4000.0,650.0,50.0,2.0,0.0,No,Dustproof Gold 80M,Gold,Magnesium (metal),Wireless,PixArt,TTC,TTC
MCHOSE,AX5,MCHOSE AX5,Medium,121.6,61.5,37.7,49.0,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,Forward (56%),26000.0,4000.0,650.0,50.0,2.0,0.0,No,Dustproof Gold 80M,Gold,Magnesium (metal),Wireless,PixArt,TTC,TTC
Delux,M600 Ultra,Delux M600 Ultra,Medium,118.0,62.5,38.2,52.0,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (54%),26000.0,4000.0,650.0,50.0,2.0,1.0,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
Darmoshark,M5,Darmoshark M5,Fingertip,91.8,57.1,35.8,38.0,Symmetrical,Right,Back - aggressive,Flat,Flat,No,No,PAW3395,Optical,Centered (48%),26000.0,4000.0,650.0,50.0,2.0,0.0,No,Sword GM X,Encoder,Plastic,Wireless,PixArt,Kailh,F-Switch
Vancer,Thrash,Vancer Thrash,Medium,123.3,62.3,39.8,49.0,Symmetrical,Right,Back - moderate,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (48%),26000.0,4000.0,650.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Vancer,Groove,Vancer Groove,Medium,125.0,64.5,38.2,47.0,Symmetrical,Right,Center,Flat,Outward,No,No,PAW3395,Optical,Centered (53%),26000.0,4000.0,650.0,50.0,2.0,1.0,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
WLmouse,Beast X Mini,WLmouse Beast X Mini,Small,116.0,58.0,35.0,34.0,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (52%),26000.0,8000.0,650.0,50.0,2.0,0.0,No,Optical TTC Nihil Transparent Black Dot,Silver,Magnesium (metal),Wireless,PixArt,Omron,TTC
ROCCAT,Pure Air,ROCCAT Pure Air,Medium,121.1,69.3,38.3,54.0,Ergonomic,Right,Center,Flat,Inward,Yes,No,PAW3395,Optical,-,26000.0,1000.0,650.0,50.0,2.0,0.0,No,TITAN Optical Switch,Encoder,Plastic,Wireless,PixArt,ROCCAT,Alps
Waizowl,Cloud,Waizowl Cloud,Large,126.0,68.0,38.0,55.0,Symmetrical,Right,Center,Flat,Inward,No,No,PAW3395,Optical,Forward (55%),26000.0,4000.0,650.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Green,Plastic,Wireless,PixArt,Huano,F-Switch
Pulsar,X2H eS,Pulsar X2H eS,Medium,120.4,65.0,39.1,62.0,Symmetrical,Right,Back - aggressive,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (55%),26000.0,8000.0,650.0,50.0,2.0,0.0,No,Optical,Blue Encoder,Plastic,Wireless,PixArt,RAESHA,Pulsar
Darmoshark,M3 Micro,Darmoshark M3 Micro,Small,105.5,54.6,33.5,42.0,Symmetrical,Right,Back - moderate,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (54%),26000.0,8000.0,650.0,50.0,2.0,0.0,No,Falcon Transparent Blue Shell White Dot,Gold,Plastic,Wireless,PixArt,TTC,TTC
Darmoshark,M3S Pro,Darmoshark M3S Pro,Medium,122.7,62.5,37.8,54.0,Symmetrical,Right,Back - moderate,Outward - slight,Flat,No,No,PAW3395,Optical,Centered (52%),26000.0,4000.0,650.0,50.0,2.0,0.0,No,Azure Dragon,Gold,Plastic,Wireless,PixArt,TTC,TTC
Darmoshark,M3 Pro,Darmoshark M3 Pro,Large,129.6,66.1,39.2,55.0,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (50%),26000.0,4000.0,650.0,50.0,2.0,0.0,No,Dustproof Gold 60M,Gold,Plastic,Wireless,PixArt,TTC,TTC
Keychron,M4,Keychron M4,Fingertip,86.0,54.0,32.0,35.0,Symmetrical,Right,Back - aggressive,Outward - moderate,Flat,No,No,PAW3395,Optical,Forward (54%),26000.0,1000.0,650.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
Keychron,M4 4K,Keychron M4 4K,Fingertip,86.0,54.0,32.0,35.0,Symmetrical,Right,Back - aggressive,Outward - moderate,Flat,No,No,PAW3395,Optical,Forward (54%),26000.0,4000.0,650.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
Pulsar,Xlite v3 Large,Pulsar Xlite v3 Large,Large,126.0,69.5,44.5,58.0,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (56%),26000.0,1000.0,650.0,50.0,2.0,0.0,No,Optical,Blue Encoder,Plastic,Wireless,PixArt,RAESHA,Pulsar
Pulsar,Xlite v3 Mini,Pulsar Xlite v3 Mini,Small,115.6,63.4,40.7,52.0,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (56%),26000.0,1000.0,650.0,50.0,2.0,0.0,No,Optical,Blue Encoder,Plastic,Wireless,PixArt,RAESHA,Pulsar
Pulsar,Xlite v3 Medium,Pulsar Xlite v3 Medium,Medium,122.0,66.0,43.0,55.0,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (56%),26000.0,1000.0,650.0,50.0,2.0,0.0,No,Optical,Blue Encoder,Plastic,Wireless,PixArt,RAESHA,Pulsar
Pulsar,Xlite v3 eS,Pulsar Xlite v3 eS,Medium,122.0,67.0,43.0,65.0,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (56%),26000.0,8000.0,650.0,50.0,2.0,0.0,No,Optical,Blue Encoder,Plastic,Wireless,PixArt,RAESHA,Pulsar
MCHOSE,A5 Pro Max,MCHOSE A5 Pro Max,Medium,121.6,61.5,37.7,59.0,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,Forward (56%),26000.0,1000.0,650.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
MCHOSE,A5 Pro,MCHOSE A5 Pro,Medium,121.6,61.5,37.7,59.0,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,Forward (56%),26000.0,1000.0,650.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
MCHOSE,A5,MCHOSE A5,Medium,121.6,61.5,37.7,56.0,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,Forward (56%),26000.0,1000.0,650.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
VGN,R1 Pro Max,VGN R1 Pro Max,Medium,120.6,64.0,37.8,54.0,Symmetrical,Right,Back - moderate,Flat,Flat,No,No,PAW3395,Optical,Centered (50%),26000.0,4000.0,650.0,50.0,2.0,0.0,No,Sword GM X,Silver,Plastic,Wireless,PixArt,Kailh,TTC
VGN,R1 Pro,VGN R1 Pro,Medium,120.6,64.0,37.8,48.0,Symmetrical,Right,Back - moderate,Flat,Flat,No,No,PAW3395,Optical,Centered (50%),26000.0,4000.0,650.0,50.0,2.0,0.0,No,Transparent Pink Shell Pink Dot,Silver,Plastic,Wireless,PixArt,Huano,TTC
VGN,R1 SE,VGN R1 SE,Medium,120.6,64.0,37.8,51.0,Symmetrical,Right,Back - moderate,Flat,Flat,No,No,PAW3395 SE,Optical,Centered (50%),18000.0,2000.0,400.0,40.0,2.0,0.0,No,Blue Shell White Dot,GE 2.0,Plastic,Wireless,PixArt,Huano,Kailh
VGN,R1,VGN R1,Medium,120.6,64.0,37.8,51.0,Symmetrical,Right,Back - moderate,Flat,Flat,No,No,PAW3395,Optical,Centered (50%),26000.0,2000.0,650.0,50.0,2.0,0.0,No,Transparent Pink Shell Pink Dot,GE 2.0,Plastic,Wireless,PixArt,Huano,Kailh
VXE,R1 Pro Max,VXE R1 Pro Max,Medium,120.6,64.0,37.8,54.0,Symmetrical,Right,Back - moderate,Flat,Flat,No,No,PAW3395,Optical,Centered (50%),26000.0,4000.0,650.0,50.0,2.0,0.0,No,Sword GM X,Silver,Plastic,Wireless,PixArt,Kailh,TTC
VXE,R1 Pro,VXE R1 Pro,Medium,120.6,64.0,37.8,48.0,Symmetrical,Right,Back - moderate,Flat,Flat,No,No,PAW3395,Optical,Centered (50%),26000.0,4000.0,650.0,50.0,2.0,0.0,No,Transparent Pink Shell Pink Dot,Silver,Plastic,Wireless,PixArt,Huano,TTC
VXE,R1 SE,VXE R1 SE,Medium,120.6,64.0,37.8,51.0,Symmetrical,Right,Back - moderate,Flat,Flat,No,No,PAW3395 SE,Optical,Centered (50%),18000.0,2000.0,400.0,40.0,2.0,0.0,No,Blue Shell White Dot,GE 2.0,Plastic,Wireless,PixArt,Huano,Kailh
VXE,R1,VXE R1,Medium,120.6,64.0,37.8,51.0,Symmetrical,Right,Back - moderate,Flat,Flat,No,No,PAW3395,Optical,Centered (50%),26000.0,2000.0,650.0,50.0,2.0,0.0,No,Transparent Pink Shell Pink Dot,GE 2.0,Plastic,Wireless,PixArt,Huano,Kailh
Fantech,Helios II Pro,Fantech Helios II Pro,Medium,120.0,64.0,38.3,55.0,Symmetrical,Right,Back - moderate,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (54%),26000.0,4000.0,650.0,50.0,2.0,0.0,No,Optical,Encoder,Plastic,Wireless,PixArt,TTC,F-Switch
Keychron,M3 Mini 4K - Metal Edition,Keychron M3 Mini 4K - Metal Edition,Medium,119.9,65.3,38.9,64.0,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (50%),26000.0,4000.0,650.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Mechanical Encoder,Magnesium (metal),Wireless,PixArt,Huano,Unspecified
Keychron,M2 Mini,Keychron M2 Mini,Small,117.0,64.0,38.0,50.0,Ergonomic,Right,Back - minimal,Flat,Flat,No,No,PAW3395,Optical,Centered (52%),26000.0,1000.0,650.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
