Brand,Model,Name,Size,Length (mm),Width (mm),Height (mm),Weight (grams),Shape,Hand compatibility,Hump placement,Front flare,Side curvature,Thumb rest,Ring finger rest,Sensor,Sensor type,Sensor position,DPI,Polling rate (Hz),Tracking speed (IPS),Acceleration (G),Side buttons,Middle buttons,Hot-swap switches,Switches,Scroll wheel encoder,Material,Connectivity,Sensor brand,Switches brand,Scroll wheel encoder brand
Corsair,Sabre RGB Pro Wireless,Corsair Sabre RGB Pro Wireless,Large,128.2,69,42.4,79,Ergonomic,Right,Center,Outward - slight,Flat,No,No,MARKSMAN 26K,Optical,Forward (59%),26000,2000,650,50,2,0,No,D2FC-F-K(50M),Black,Plastic,Wireless,Corsair,Omron,TTC
Corsair,Sabre RGB Pro,Corsair Sabre RGB Pro,Large,128.2,69,42.4,74,Ergonomic,Right,Center,Outward - slight,Flat,No,No,PAW3392,Optical,Forward (59%),26000,8000,400,40,2,0,No,D2FC-F-K(50M),Black,Plastic,Wired,PixArt,Omron,TTC
Corsair,Sabre Pro,Corsair Sabre Pro,Large,128.2,69,42.4,69,Ergonomic,Right,Center,Outward - slight,Flat,No,No,PAW3392,Optical,Forward (59%),18000,8000,400,40,2,0,No,D2FC-F-K(50M),Black,Plastic,Wired,PixArt,Omron,TTC
Attack,Shark R3,Attack Shark R3,Medium,119.6,60.9,36.2,46,Symmetrical,Right,Back - minimal,Outward - moderate,Flat,No,No,PAW3395,Optical,Forward (55%),26000,8000,650,50,2,0,No,GM 8.0,Unspecified,Magnesium (metal),Wireless,PixArt,Kailh,TTC
Logitech,G602,Logitech G602,Large,135,82,43,151,Ergonomic,Right,Back - minimal,Inward - slight,Inward,Yes,No,Delta Zero,Optical,Centered (47%),2500,500,80,20,8,1,No,D2FC-F-7N(20M),,Plastic,Wireless,Avago,Omron,-
Logitech,M720 Triathlon,Logitech M720 Triathlon,Medium,115,74,44,135,Ergonomic,Right,Back - moderate,Inward - moderate,Inward,Yes,No,,-,Backward (43%),1000,125,,,3,1,No,Mechanical Switches,,Plastic,Wireless,-,Unspecified,-
ATK,X1 Ultra,ATK X1 Ultra,Large,127,64,40,54,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3950 Ultra,Optical,Centered (51%),42000,8000,750,50,2,0,No,Optical,Encoder,Plastic,Wireless,PixArt,Omron,F-Switch
ATK,X1 Pro Max,ATK X1 Pro Max,Large,127,64,40,54,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3950,Optical,Centered (51%),36000,8000,750,50,2,0,No,Optical,Encoder,Plastic,Wireless,PixArt,Omron,F-Switch
ATK,X1 Pro,ATK X1 Pro,Large,127,64,40,49,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3950,Optical,Centered (51%),36000,8000,750,50,2,0,No,Optical,Encoder,Plastic,Wireless,PixArt,Omron,F-Switch
Corsair,Katar Elite Wireless,Corsair Katar Elite Wireless,Small,115.8,64.2,37.8,69,Symmetrical,Right,Back - minimal,Inward - moderate,Inward,No,No,MARKSMAN 26K,Optical,Forward (55%),26000,1000,650,50,2,1,No,D2FC-F-7N(60M),Black,Plastic,Wireless,Corsair,Omron,Kailh
Glorious,Model D Wireless,Glorious Model D Wireless,Large,128,67,42,69,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,BAMF,Optical,Centered (52%),19000,1000,400,50,2,1,No,Mouse Switches,Encoder,Plastic,Wireless,Glorious,Glorious,F-Switch
Corsair,Katar Pro Wireless,Corsair Katar Pro Wireless,Small,115.8,64.2,37.8,96,Symmetrical,Right,Back - minimal,Inward - moderate,Inward,No,No,PMW3325,Optical,Forward (60%),10000,1000,100,20,2,1,No,Black Shell Blue Dot,Black,Plastic,Wireless,PixArt,Kailh,Kailh
Corsair,Katar Pro XT,Corsair Katar Pro XT,Small,115.8,64.2,37.8,73,Symmetrical,Right,Back - minimal,Inward - moderate,Inward,No,No,PMW3391,Optical,Forward (55%),18000,1000,400,40,2,1,No,D2FC-F-K(50M),Black,Plastic,Wired,PixArt,Omron,Kailh
ATK,F1 Ultimate,ATK F1 Ultimate,Medium,118.2,62.4,38.8,38,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3950 Ultra,Optical,Centered (51%),42000,8000,750,50,2,0,No,Optical,Encoder,Plastic,Wireless,PixArt,Omron,F-Switch
ATK,F1 Pro Max,ATK F1 Pro Max,Medium,118.2,62.4,38.8,50,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3950,Optical,Centered (51%),36000,8000,750,50,2,0,No,Optical,Encoder,Plastic,Wireless,PixArt,Omron,F-Switch
ATK,F1 Pro,ATK F1 Pro,Medium,118.2,62.4,38.8,45,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3950,Optical,Centered (51%),36000,8000,750,50,2,0,No,Optical,Encoder,Plastic,Wireless,PixArt,Omron,F-Switch
Pwnage,StormBreaker,Pwnage StormBreaker,Medium,122,64,42,50,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Adjustable (48-62%),26000,4000,650,50,2,0,No,D2FC-F-7N(20M),Gold,Magnesium (metal),Wireless,PixArt,Omron,TTC
Razer,DeathAdder Elite,Razer DeathAdder Elite,Large,127,70,42.7,105,Ergonomic,Right,Center,Outward - aggressive,Inward,No,No,5G,Optical,Forward (55%),16000,1000,450,50,2,2,No,Mechanical Mouse Switches,Black,Plastic,Wired,Razer,Razer,TTC
Razer,DeathAdder Chroma,Razer DeathAdder Chroma,Large,127,70,42.7,105,Ergonomic,Right,Center,Outward - aggressive,Inward,No,No,4G,Optical,Forward (55%),10000,1000,200,50,2,0,No,D2FC-F-7N(10M),Red,Plastic,Wired,Razer,Omron,Kailh
Razer,DeathAdder Expert,Razer DeathAdder Expert,Large,127,70,42.7,105,Ergonomic,Right,Center,Outward - aggressive,Inward,No,No,4G,Optical,Forward (55%),6400,1000,200,50,2,0,No,D2FC-F-7N(10M),Red,Plastic,Wired,Razer,Omron,Kailh
Razer,Atheris,Razer Atheris,Fingertip,99.7,62.8,34.1,66,Symmetrical,Right,Back - moderate,Outward - slight,Inward,No,No,PMW3330,Optical,Centered (47%),7200,1000,150,30,2,1,No,D2FC-F-7N(10M),Mechanical Encoder,Plastic,Wireless,PixArt,Omron,Unspecified
Glorious,Model D,Glorious Model D,Large,128,67,42,69,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PMW3360,Optical,Centered (52%),12000,1000,250,50,2,1,No,D2FC-F-7N(20M),Encoder,Plastic,Wired,PixArt,Omron,F-Switch
Razer,Ouroboros,Razer Ouroboros,Medium,122,71,39,135,Symmetrical,Ambidextrous,Back - minimal,Inward - slight,Inward,Yes,No,4G,Optical,Centered (48%),8200,1000,200,50,2,2,No,D2FC-F-7N,Mechanical Encoder,Plastic,Wired,Razer,Omron,Unspecified
PMM,TITAN 8K L,PMM TITAN 8K L,Large,125,63.5,40,35,Symmetrical,Right,Center,Outward - slight,Flat,No,No,Focus Pro 30K,Optical,-,30000,8000,750,70,2,0,No,Optical Mouse Switches Gen-3,Yellow,Plastic,Wireless,Razer,Razer,RAESHA
PMM,CYBER 8K,PMM CYBER 8K,Fingertip,78.7,59.7,30.3,24,Symmetrical,Ambidextrous,Back - moderate,Inward - slight,Flat,No,No,Focus Pro 30K,Optical,-,30000,8000,750,70,0,0,No,Optical Mouse Switches Gen-3,Black,Plastic,Wireless,Razer,Razer,Kailh
PMM,AIM 8K,PMM AIM 8K,Fingertip,75.9,50.9,30.3,20,Symmetrical,Right,Center,Flat,Flat,No,No,Focus Pro 30K,Optical,-,30000,8000,750,70,0,0,No,Optical Mouse Switches Gen-3,Black,Plastic,Wireless,Razer,Razer,Kailh
Alienware,Pro Wireless,Alienware Pro Wireless,Large,124.5,63.5,40.6,60,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,Centered (53%),26000,8000,650,50,2,0,No,Optical,Mechanical Encoder,Plastic,Wireless,PixArt,Omron,Unspecified
Alienware,AW620M,Alienware AW620M,Large,131.5,77.8,41.5,99,Ergonomic,Right,Center,Flat,Inward,Yes,No,PAW3395,Optical,Centered (52%),26000,1000,650,50,2,1,No,Optical,Mechanical Encoder,Plastic,Wireless,PixArt,Omron,Unspecified
Alienware,AW610M,Alienware AW610M,Large,132,78.7,44,120,Symmetrical,Right,Center,Flat,Inward,No,No,PMW3389,Optical,Forward (54%),16000,1000,400,50,2,1,No,D2FC-F-7N(20M),Mechanical Encoder,Plastic,Wireless,PixArt,Omron,Unspecified
Alienware,AW720M,Alienware AW720M,Medium,125.2,61.7,37.8,89,Symmetrical,Ambidextrous,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (54%),26000,1000,650,50,2,0,No,Optical,Mechanical Encoder,Plastic,Wireless,PixArt,Omron,Unspecified
Alienware,AW320M,Alienware AW320M,Medium,125.2,61.7,37.8,74,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3370,Optical,-,19000,1000,400,50,2,0,No,Mechanical Switches,Mechanical Encoder,Plastic,Wired,PixArt,Unspecified,Unspecified
Turtle,Beach Kone XP Air,Turtle Beach Kone XP Air,Large,126,76,40,99,Ergonomic,Right,Back - minimal,Outward - slight,Flat,Yes,No,Owl-Eye 19K,Optical,Forward (58%),19000,1000,400,50,5,1,No,Beach TITAN Optical Switch,Silver,Plastic,Wireless,ROCCAT,Turtle,TTC
Glorious,Model D-,Glorious Model D-,Medium,120,66,40,61,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PMW3360,Optical,Centered (52%),12000,1000,250,50,2,1,No,D2FC-F-7N(20M),Encoder,Plastic,Wired,PixArt,Omron,F-Switch
Glorious,Model I,Glorious Model I,Large,128,74,42,69,Ergonomic,Right,Back - minimal,Inward - slight,Inward,Yes,No,BAMF,Optical,Centered (52%),19000,1000,400,50,4,2,No,Mouse Switches,Encoder,Plastic,Wired,Glorious,Glorious,F-Switch
Razer,Viper V3 Pro,Razer Viper V3 Pro,Large,127.1,63.9,39.9,54,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,Focus Pro Gen-2,Optical,Centered (53%),35000,8000,750,70,2,0,No,Optical Mouse Switches Gen-3,Silver,Plastic,Wireless,Razer,Razer,TTC
Turtle,Beach Burst II Air,Turtle Beach Burst II Air,Medium,122.2,67.3,39.2,47,Symmetrical,Right,Back - minimal,Flat,Flat,No,No,Owl-Eye,Optical,Centered (53%),26000,1000,650,50,3,0,No,Beach TITAN Optical Switch,Encoder,Plastic,Wireless,ROCCAT,Turtle,Alps
Turtle,Beach Pure Air,Turtle Beach Pure Air,Medium,121.1,69.3,38.3,54,Ergonomic,Right,Center,Flat,Inward,Yes,No,PAW3395,Optical,-,26000,1000,650,50,2,0,No,Beach TITAN Optical Switch,Encoder,Plastic,Wireless,PixArt,Turtle,Alps
Turtle,Beach Pure SEL,Turtle Beach Pure SEL,Medium,121.1,69.3,38.3,49,Ergonomic,Right,Center,Flat,Inward,Yes,No,PAW3318,Optical,-,8000,1000,200,30,2,0,No,Blue Shell White Dot,Mechanical Encoder,Plastic,Wired,PixArt,Huano,Unspecified
Santali,S1-O,Santali S1-O,Large,125,65,39,49,Symmetrical,Right,Back - moderate,Outward - slight,Inward,No,No,PAW3395,Optical,Centered (51%),26000,8000,650,50,2,0,No,Optical,Silver,Plastic,Wireless,PixArt,Omron,TTC
Hitscan,Hyperlight,Hitscan Hyperlight,Small,118,61,38,39,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (58%),26000,8000,650,50,2,0,No,Optical,Gold,Plastic,Wireless,PixArt,Omron,TTC
WLmouse,Beast X 8K,WLmouse Beast X 8K,Medium,122,62,37,39,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (52%),26000,8000,650,50,2,0,No,Optical TTC Nihil Transparent Black Dot,Silver,Magnesium (metal),Wireless,PixArt,Omron,TTC
cOoLm0Dz,finalt1p,cOoLm0Dz finalt1p,Fingertip,98.9,62.7,35.2,20,Symmetrical,Ambidextrous,Back - aggressive,Outward - slight,Flat,No,No,PAW3399,Optical,Forward (56%),20000,8000,650,50,0,0,No,D2F-01F,Encoder,Plastic,Wired,PixArt,Omron,Alps
G-Wolves,HTR 8K,G-Wolves HTR 8K,Fingertip,92,57,35,26,Symmetrical,Right,Back - aggressive,Inward - slight,Flat,No,No,PAW3395,Optical,Forward (55%),26000,8000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Glorious,Model O,Glorious Model O,Large,128,66,38,67,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PMW3360,Optical,Forward (55%),12000,1000,250,50,2,1,No,D2FC-F-7N(20M),Encoder,Plastic,Wired,PixArt,Omron,F-Switch
ASUS,TUF Gaming M3 Gen II,ASUS TUF Gaming M3 Gen II,Medium,123,68,40,59,Ergonomic,Right,Back - minimal,Outward - moderate,Flat,No,No,PAW3318,Optical,Centered (51%),8000,1000,200,30,2,1,No,Dustproof Gold 60M,Black,Plastic,Wired,PixArt,TTC,Kailh
ASUS,TUF Gaming M3,ASUS TUF Gaming M3,Medium,118.2,68,40,84,Ergonomic,Right,Back - minimal,Outward - moderate,Flat,No,No,PMW3325,Optical,Forward (56%),7000,1000,100,20,2,2,No,Black Shell Red Dot,Red,Plastic,Wired,PixArt,Kailh,Kailh
Logitech,Lift Vertical,Logitech Lift Vertical,Large,108,70,71,125,Ergonomic,Right,Back - moderate,Inward - aggressive,Outward - aggressive,Yes,No,,-,Forward (57%),4000,125,,,2,1,No,Mechanical Switches,,Plastic,Wireless,-,Unspecified,-
Logitech,MX Vertical,Logitech MX Vertical,Large,120,75.5,79,135,Ergonomic,Right,Back - moderate,Inward - aggressive,Outward - aggressive,Yes,No,,-,Forward (55%),4000,125,,,2,1,No,Mechanical Switches,,Plastic,Wireless,-,Unspecified,-
Delux,M900 SE,Delux M900 SE,Large,126.6,69,41.8,63,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3311,Optical,Forward (58%),24000,1000,300,35,2,0,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
Delux,M900 Pro,Delux M900 Pro,Large,126.6,69,41.8,63,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (58%),26000,8000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
Logitech,G102 Lightsync,Logitech G102 Lightsync,Small,116.6,62.2,38.2,85,Symmetrical,Right,Back - moderate,Inward - moderate,Flat,No,No,1855,Optical,Centered (52%),8000,1000,,,2,1,No,D2FC-F-7N(10M),Black,Plastic,Wired,PixArt,Omron,Kailh
Logitech,G705,Logitech G705,Small,105.8,68.1,39.4,85,Ergonomic,Right,Back - moderate,Inward - moderate,Inward,Yes,No,,-,Forward (55%),8200,1000,,,2,1,No,Mechanical Switches,Mechanical Encoder,Plastic,Wireless,-,Unspecified,Unspecified
RAWM,ML01 Plus,RAWM ML01 Plus,Large,127.2,66,38.5,70,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (58%),26000,4000,650,50,2,1,Yes,Transparent Blue Shell Pink Dot,Encoder,Magnesium (metal),Wireless,PixArt,Huano,F-Switch
RAWM,ML01,RAWM ML01,Large,127.2,66,38.5,65,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (58%),26000,4000,650,50,2,1,Yes,Transparent Blue Shell Pink Dot,Encoder,Magnesium (metal),Wireless,PixArt,Huano,F-Switch
Glorious,Model O-,Glorious Model O-,Medium,120,63,36,58,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PMW3360,Optical,Forward (55%),12000,1000,250,50,2,1,No,D2FC-F-7N(20M),Encoder,Plastic,Wired,PixArt,Omron,F-Switch
MCHOSE,A5 Ultra,MCHOSE A5 Ultra,Medium,121.6,61.5,37.7,59,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,Forward (56%),26000,8000,650,50,2,0,No,D2FC-F-K(60M),Gold,Plastic,Wireless,PixArt,Omron,TTC
A4Tech,XL-750BK,A4Tech XL-750BK,Medium,124,65,40,101,Ergonomic,Right,Center,Flat,Inward - aggressive,No,No,,-,Backward (40%),3600,1000,,,2,2,No,Mechanical Switches,Mechanical Encoder,Plastic,Wired,-,Unspecified,Unspecified
A4Tech,XL-750BH,A4Tech XL-750BH,Medium,124,65,40,101,Ergonomic,Right,Center,Flat,Inward - aggressive,No,No,,-,Backward (40%),3600,1000,,,2,2,No,Mechanical Switches,Mechanical Encoder,Plastic,Wired,-,Unspecified,Unspecified
Corsair,Ironclaw RGB Wireless,Corsair Ironclaw RGB Wireless,Large,130,80,45,133,Ergonomic,Right,Center,Flat,Outward,Yes,No,PMW3391,Optical,Forward (56%),18000,1000,400,40,3,2,No,D2FC-F-K(50M),Red,Plastic,Wireless,PixArt,Omron,Kailh
Corsair,Ironclaw RGB,Corsair Ironclaw RGB,Large,130,80,45,105,Ergonomic,Right,Center,Flat,Outward,Yes,No,PMW3391,Optical,Forward (56%),18000,1000,400,40,3,2,No,D2FC-F-K(50M),Red,Plastic,Wired,PixArt,Omron,Kailh
AULA,SC680,AULA SC680,Medium,123.2,62.4,39.5,58,Symmetrical,Right,Center,Outward - moderate,Flat,No,No,PAW3395,Optical,Forward (55%),26000,8000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
ASUS,ROG Keris II Ace,ASUS ROG Keris II Ace,Medium,121,67,42,54,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,ROG AimPoint Pro,Optical,Centered (53%),42000,8000,750,50,2,0,No,ROG Optical Micro Switches,Gold,Plastic,Wireless,ASUS,ASUS,TTC
Metaphyuni,Metapanda P1 Pro Max,Metaphyuni Metapanda P1 Pro Max,Medium,123,65.1,41,65,Ergonomic,Right,Center,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (57%),26000,4000,650,50,2,1,No,Sword GM X,Gold,Plastic,Wireless,PixArt,Kailh,TTC
Metaphyuni,Metapanda P1 Pro,Metaphyuni Metapanda P1 Pro,Medium,123,65.1,41,65,Ergonomic,Right,Center,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (57%),26000,4000,650,50,2,1,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Logitech,G303 Shroud Edition,Logitech G303 Shroud Edition,Medium,117,70,40,75,Symmetrical,Right,Back - moderate,Inward - aggressive,Inward - aggressive,No,No,HERO 25K,Optical,Centered (49%),25600,1000,400,40,2,1,No,D2FC-F-7N(20M),Mechanical Encoder,Plastic,Wireless,Logitech,Omron,Unspecified
Metaphyuni,Metapanda P1,Metaphyuni Metapanda P1,Medium,123,65.1,41,60,Ergonomic,Right,Center,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (57%),26000,1000,650,50,2,1,No,GM 8.0,Silver,Plastic,Wireless,PixArt,Kailh,TTC
LAMZU,MAYA 4K,LAMZU MAYA 4K,Medium,119,62,38,45,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (54%),26000,4000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Silver,Plastic,Wireless,PixArt,Huano,TTC
AJAZZ,AJ199 Pro 4K,AJAZZ AJ199 Pro 4K,Medium,119.8,63.4,39.7,59,Ergonomic,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (48%),26000,4000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Darmoshark,M3 XS,Darmoshark M3 XS,Small,116,60.4,36,44,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (53%),26000,4000,650,50,2,0,No,Mechanical Switches,Gold,Plastic,Wireless,PixArt,Unspecified,TTC
Darmoshark,M2,Darmoshark M2,Small,115.8,60.4,36.1,39,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (54%),26000,4000,650,50,2,0,No,Azure Dragon,Gold,Magnesium (metal),Wireless,PixArt,TTC,TTC
Corsair,Harpoon RGB Wireless,Corsair Harpoon RGB Wireless,Small,115.3,68.3,40.4,99,Ergonomic,Right,Back - moderate,Outward - slight,Flat,Yes,No,PMW3325,Optical,Centered (47%),1000,1000,100,20,2,1,No,D2FC-F-K(50M),Black,Plastic,Wireless,PixArt,Omron,TTC
Corsair,Harpoon RGB Pro,Corsair Harpoon RGB Pro,Small,115.3,68.3,40.4,85,Ergonomic,Right,Back - moderate,Outward - slight,Flat,Yes,No,PAW3327,Optical,Centered (47%),12000,1000,220,30,2,1,No,D2FC-F-7N(20M),Mechanical Encoder,Plastic,Wired,PixArt,Omron,Unspecified
Corsair,Harpoon RGB,Corsair Harpoon RGB,Small,115.3,68.3,40.4,85,Ergonomic,Right,Back - moderate,Outward - slight,Flat,Yes,No,PMW3320,Optical,Centered (47%),6000,1000,80,20,2,1,No,D2FC-F-7N(20M),Mechanical Encoder,Plastic,Wired,PixArt,Omron,Unspecified
Logitech,G604 Lightspeed,Logitech G604 Lightspeed,Large,130,80,45,135,Ergonomic,Right,Back - minimal,Flat,Inward,Yes,No,HERO 25K,Optical,Centered (51%),25600,1000,400,40,6,2,No,D2FC-F-7N(G),,Plastic,Wireless,Logitech,Omron,-
Dareu,A980 Pro Max,Dareu A980 Pro Max,Large,129,72,40,73,Ergonomic,Right,Center,Flat,Inward,Yes,No,PAW3950,Optical,Forward (54%),30000,8000,750,50,3,0,No,Mechanical Switches,Mechanical Encoder,Plastic,Wireless,PixArt,Unspecified,Unspecified
Dareu,A980 Pro,Dareu A980 Pro,Large,129,72,40,62,Ergonomic,Right,Center,Flat,Inward,Yes,No,PAW3395,Optical,Forward (54%),26000,8000,650,50,3,0,No,Mechanical Switches,Mechanical Encoder,Plastic,Wireless,PixArt,Unspecified,Unspecified
Dareu,A980,Dareu A980,Large,129,72,40,93,Ergonomic,Right,Center,Flat,Inward,Yes,No,PAW3395,Optical,Forward (54%),26000,8000,650,50,3,2,No,Optical,Mechanical Encoder,Plastic,Wired,PixArt,Omron,Unspecified
Zaunkoenig,M3K,Zaunkoenig M3K,Fingertip,79,60,29,24,Symmetrical,Ambidextrous,Back - aggressive,Outward - slight,Flat,No,No,PAW3399,Optical,Backward (43%),20000,8000,650,50,0,0,No,D2F-01F,Encoder,Carbon fiber,Wired,PixArt,Omron,Alps
Attack,Shark R1,Attack Shark R1,Medium,123.5,64,41,59,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3311,Optical,Forward (57%),18000,1000,300,35,2,1,No,Blue Shell White Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
Zaopin,Z2,Zaopin Z2,Medium,123,64.3,39.5,65,Ergonomic,Right,Center,Flat,Flat,No,No,PAW3395,Optical,Forward (57%),26000,4000,650,50,2,0,Yes,Dustproof Gold 60M,Gold,Plastic,Wireless,PixArt,TTC,TTC
Corsair,M75 Air Wireless,Corsair M75 Air Wireless,Large,128,65,41.6,60,Symmetrical,Right,Center,Inward - slight,Flat,No,No,MARKSMAN 26K,Optical,Forward (55%),26000,1000,650,50,2,0,No,Optical,Encoder,Plastic,Wireless,Corsair,TTC,ChangFeng
Corsair,M75 Wireless,Corsair M75 Wireless,Large,128,65,41.6,89,Symmetrical,Ambidextrous,Center,Inward - slight,Flat,No,No,MARKSMAN 26K,Optical,Forward (55%),26000,1000,650,50,2,0,No,Optical,Encoder,Plastic,Wireless,Corsair,TTC,ChangFeng
Corsair,M75,Corsair M75,Large,128,65,41.6,74,Symmetrical,Ambidextrous,Center,Inward - slight,Flat,No,No,MARKSMAN 26K,Optical,Forward (55%),26000,8000,650,50,2,0,No,Optical,Encoder,Plastic,Wired,Corsair,TTC,ChangFeng
RAKK,Kaptan Trimode,RAKK Kaptan Trimode,Medium,118.1,63.5,38.6,53,Ergonomic,Right,Center,Flat,Flat,No,No,PAW3395,Optical,-,26000,1000,650,50,2,0,No,Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
Logitech,G903 Lightspeed,Logitech G903 Lightspeed,Large,130,67,40,110,Symmetrical,Ambidextrous,Center,Flat,Inward,No,No,HERO 25K,Optical,Centered (52%),25600,1000,400,40,2,3,No,D2FC-F-K(50M),,Plastic,Wireless,Logitech,Omron,-
ELECOM,VM501LBK,ELECOM VM501LBK,Large,129,69,41,61,Ergonomic,Right,Center,Outward - slight,Inward,No,No,PAW3311,Optical,-,12000,1000,300,35,2,2,No,Mechanical Switches,Mechanical Encoder,Plastic,Wireless,PixArt,Unspecified,Unspecified
ELECOM,VM501BK,ELECOM VM501BK,Medium,122,65,40,56,Ergonomic,Right,Center,Outward - slight,Inward,No,No,PAW3311,Optical,-,12000,1000,300,35,2,2,No,Mechanical Switches,Mechanical Encoder,Plastic,Wireless,PixArt,Unspecified,Unspecified
NZXT,Lift 2 Ergo,NZXT Lift 2 Ergo,Large,128.4,65.1,41.4,61,Ergonomic,Right,Center,Outward - slight,Inward,No,No,PAW3395,Optical,Centered (53%),26000,8000,650,50,2,1,No,Optical,Gold,Plastic,Wired,PixArt,TTC,TTC
NZXT,Lift 2 Symm,NZXT Lift 2 Symm,Large,126.8,67.1,38.3,58,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (54%),26000,8000,650,50,2,1,No,Optical,Gold,Plastic,Wired,PixArt,TTC,TTC
NZXT,Lift,NZXT Lift,Large,126.8,67.1,38.3,67,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PMW3389,Optical,Forward (54%),16000,1000,400,50,2,1,No,D2FC-F-7N(20M),Mechanical Encoder,Plastic,Wired,PixArt,Omron,Unspecified
Pulsar,X2A eS,Pulsar X2A eS,Medium,120,63,38,69,Symmetrical,Ambidextrous,Back - moderate,Flat,Flat,No,No,PAW3395,Optical,Forward (55%),26000,8000,650,50,2,0,No,Optical,Blue Encoder,Plastic,Wireless,PixArt,RAESHA,Pulsar
ROCCAT,Kone XP Air,ROCCAT Kone XP Air,Large,126,76,40,99,Ergonomic,Right,Back - minimal,Outward - slight,Flat,Yes,No,Owl-Eye 19K,Optical,Forward (58%),19000,1000,400,50,5,1,No,TITAN Optical Switch,Silver,Plastic,Wireless,ROCCAT,ROCCAT,TTC
Logitech,G Pro Wireless,Logitech G Pro Wireless,Large,125,63.5,40,80,Symmetrical,Ambidextrous,Center,Outward - slight,Flat,No,No,HERO 25K,Optical,Centered (53%),25600,1000,400,40,2,0,No,D2FC-F-K(50M),Silver,Plastic,Wireless,Logitech,Omron,TTC
Incott,GHERO Pro,Incott GHERO Pro,Medium,118.6,66,38.6,66,Hybrid,Right,Back - moderate,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (56%),32000,8000,650,50,2,1,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Incott,GHERO,Incott GHERO,Medium,118.6,66,38.6,60,Hybrid,Right,Back - moderate,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (56%),32000,8000,650,50,2,1,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
RAWM,MH01,RAWM MH01,Large,127.2,66,40.1,65,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (57%),26000,8000,650,50,2,1,Yes,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
